session_id,channel,method,bp,bp_x,warning,power
ID05_03,smo2_avg,poly,2,334.1652883195354,NA,334.1652883195354
ID06_01,smo2_dom,raw,1,1138.6518203716537,NA,202.84271237669293
ID06_01,smo2_dom,raw,2,2036.8834351925814,NA,307.6364007724678
ID06_01,smo2_dom,mean,1,157.36796237539187,NA,157.36796237539187
ID06_01,smo2_dom,mean,2,262.0039907471168,NA,262.0039907471168
ID06_01,smo2_dom,slope,1,NA,NA,NA
ID06_01,smo2_dom,slope,2,NA,NA,NA
ID06_01,smo2_dom,ratio,1,230.90824270075694,NA,230.90824270075694
ID06_01,smo2_dom,ratio,2,302.27036903288666,NA,302.27036903288666
ID06_01,smo2_dom,Log-log,1,231.1,NA,231.1
ID06_01,smo2_dom,Dmax,2,242.69469284477418,NA,242.69469284477418
ID06_01,smo2_dom,ModDmax,2,292.0372982646093,NA,292.0372982646093
ID06_01,smo2_dom,Log-log.ratio,1,260.7,NA,260.7
ID06_01,smo2_dom,Dmax.ratio,2,262.6529126092315,NA,262.6529126092315
ID06_01,smo2_dom,ModDmax.ratio,2,308.91484313759673,NA,308.91484313759673
ID06_01,smo2_dom,poly,1,NA,NA,NA
ID06_01,smo2_dom,poly,2,NA,NA,NA
ID06_01,smo2_ndom,raw,1,1081.1753577216377,NA,196.13712506752438
ID06_01,smo2_ndom,raw,2,2083.4309307668946,NA,313.06694192280435
ID06_01,smo2_ndom,mean,1,158.86552660268686,NA,158.86552660268686
ID06_01,smo2_ndom,mean,2,270.2497584031516,NA,270.2497584031516
ID06_01,smo2_ndom,slope,1,107.61312813141953,NA,107.61312813141953
ID06_01,smo2_ndom,slope,2,308.57603396018663,NA,308.57603396018663
ID06_01,smo2_ndom,ratio,1,199.57091264336006,NA,199.57091264336006
ID06_01,smo2_ndom,ratio,2,300.4214106854358,NA,300.4214106854358
ID06_01,smo2_ndom,Log-log,1,214.3,NA,214.3
ID06_01,smo2_ndom,Dmax,2,233.34710096630263,NA,233.34710096630263
ID06_01,smo2_ndom,ModDmax,2,284.3250228682852,NA,284.3250228682852
ID06_01,smo2_ndom,Log-log.ratio,1,264.1,NA,264.1
ID06_01,smo2_ndom,Dmax.ratio,2,261.9668796648493,NA,261.9668796648493
ID06_01,smo2_ndom,ModDmax.ratio,2,310.800506408518,NA,310.800506408518
ID06_01,smo2_ndom,poly,1,NA,NA,NA
ID06_01,smo2_ndom,poly,2,NA,NA,NA
ID06_01,smo2_avg,raw,1,1111.3867742857726,NA,199.66179033334012
ID06_01,smo2_avg,raw,2,2060.5179713871,NA,310.39376332849497
ID06_01,smo2_avg,mean,1,158.2124047078638,NA,158.2124047078638
ID06_01,smo2_avg,mean,2,265.9119107166032,NA,265.9119107166032
ID06_01,smo2_avg,slope,1,NA,NA,NA
ID06_01,smo2_avg,slope,2,NA,NA,NA
ID06_01,smo2_avg,ratio,1,201.9457869720723,NA,201.9457869720723
ID06_01,smo2_avg,ratio,2,299.82257572558603,NA,299.82257572558603
ID06_01,smo2_avg,Log-log,1,224.1,NA,224.1
ID06_01,smo2_avg,Dmax,2,238.14193788103393,NA,238.14193788103393
ID06_01,smo2_avg,ModDmax,2,288.9789049357554,NA,288.9789049357554
ID06_01,smo2_avg,Log-log.ratio,1,262.2,NA,262.2
ID06_01,smo2_avg,Dmax.ratio,2,262.3357423958317,NA,262.3357423958317
ID06_01,smo2_avg,ModDmax.ratio,2,309.7471450274756,NA,309.7471450274756
ID06_01,smo2_avg,poly,1,NA,NA,NA
ID06_01,smo2_avg,poly,2,NA,NA,NA
ID06_02,smo2_dom,raw,1,878.2666277125487,NA,172.46443989979736
ID06_02,smo2_dom,raw,2,1662.4385227152634,NA,263.9511609834474
ID06_02,smo2_dom,mean,1,149.7859247641466,NA,149.7859247641466
ID06_02,smo2_dom,mean,2,221.81152513398214,NA,221.81152513398214
ID06_02,smo2_dom,slope,1,105.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,105.0001
ID06_02,smo2_dom,slope,2,279.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,279.9999
ID06_02,smo2_dom,ratio,1,186.30752329815172,NA,186.30752329815172
ID06_02,smo2_dom,ratio,2,258.4846153585094,NA,258.4846153585094
ID06_02,smo2_dom,Log-log,1,184.5,NA,184.5
ID06_02,smo2_dom,Dmax,2,187.25874816696367,NA,187.25874816696367
ID06_02,smo2_dom,ModDmax,2,321.46171655573636,NA,321.46171655573636
ID06_02,smo2_dom,Log-log.ratio,1,225.5,NA,225.5
ID06_02,smo2_dom,Dmax.ratio,2,236.3312511692762,NA,236.3312511692762
ID06_02,smo2_dom,ModDmax.ratio,2,286.40192558578934,NA,286.40192558578934
ID06_02,smo2_dom,poly,1,274.3779697889788,NA,274.3779697889788
ID06_02,smo2_dom,poly,2,NA,NA,NA
ID06_02,smo2_ndom,raw,1,831.4042248390448,NA,166.9971595645552
ID06_02,smo2_ndom,raw,2,2021.0941377111544,NA,305.79431606630135
ID06_02,smo2_ndom,mean,1,130.91321166781083,NA,130.91321166781083
ID06_02,smo2_ndom,mean,2,262.21670598452215,NA,262.21670598452215
ID06_02,smo2_ndom,slope,1,NA,NA,NA
ID06_02,smo2_ndom,slope,2,NA,NA,NA
ID06_02,smo2_ndom,ratio,1,303.90430574926233,NA,303.90430574926233
ID06_02,smo2_ndom,ratio,2,232.4416930373344,NA,232.4416930373344
ID06_02,smo2_ndom,Log-log,1,230.5,NA,230.5
ID06_02,smo2_ndom,Dmax,2,234.13706717141352,NA,234.13706717141352
ID06_02,smo2_ndom,ModDmax,2,290.4020073035492,NA,290.4020073035492
ID06_02,smo2_ndom,Log-log.ratio,1,260.2,NA,260.2
ID06_02,smo2_ndom,Dmax.ratio,2,259.1449985311526,NA,259.1449985311526
ID06_02,smo2_ndom,ModDmax.ratio,2,307.6811352949395,NA,307.6811352949395
ID06_02,smo2_ndom,poly,1,NA,NA,NA
ID06_02,smo2_ndom,poly,2,NA,NA,NA
ID06_02,smo2_avg,raw,1,852.4312811368624,NA,169.45031613263393
ID06_02,smo2_avg,raw,2,1793.6153063577754,NA,279.2551190750738
ID06_02,smo2_avg,mean,1,147.16978026636448,NA,147.16978026636448
ID06_02,smo2_avg,mean,2,237.16689498298854,NA,237.16689498298854
ID06_02,smo2_avg,slope,1,105.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,105.0001
ID06_02,smo2_avg,slope,2,314.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,314.9999
ID06_02,smo2_avg,ratio,1,163.6063714213864,NA,163.6063714213864
ID06_02,smo2_avg,ratio,2,266.590206746884,NA,266.590206746884
ID06_02,smo2_avg,Log-log,1,203.2,NA,203.2
ID06_02,smo2_avg,Dmax,2,205.00538698130765,NA,205.00538698130765
ID06_02,smo2_avg,ModDmax,2,259.22984921962956,NA,259.22984921962956
ID06_02,smo2_avg,Log-log.ratio,1,239.9,NA,239.9
ID06_02,smo2_avg,Dmax.ratio,2,248.94150072111537,NA,248.94150072111537
ID06_02,smo2_avg,ModDmax.ratio,2,296.7614441726108,NA,296.7614441726108
ID06_02,smo2_avg,poly,1,302.8934729624939,NA,302.8934729624939
ID06_02,smo2_avg,poly,2,NA,NA,NA
ID06_03,smo2_dom,raw,1,728.7152530428085,NA,155.016779521661
ID06_03,smo2_dom,raw,2,1793.5273679553638,NA,279.24485959479244
ID06_03,smo2_dom,mean,1,161.4348746482343,NA,161.4348746482343
ID06_03,smo2_dom,mean,2,260.44445698583706,NA,260.44445698583706
ID06_03,smo2_dom,slope,1,210.01132607555837,NA,210.01132607555837
ID06_03,smo2_dom,slope,2,297.7797487713976,NA,297.7797487713976
ID06_03,smo2_dom,ratio,1,205.06002186358336,NA,205.06002186358336
ID06_03,smo2_dom,ratio,2,296.34091368909765,NA,296.34091368909765
ID06_03,smo2_dom,Log-log,1,217.6,NA,217.6
ID06_03,smo2_dom,Dmax,2,237.04325903548212,NA,237.04325903548212
ID06_03,smo2_dom,ModDmax,2,283.9403069676317,NA,283.9403069676317
ID06_03,smo2_dom,Log-log.ratio,1,259.2,NA,259.2
ID06_03,smo2_dom,Dmax.ratio,2,261.9572359362017,NA,261.9572359362017
ID06_03,smo2_dom,ModDmax.ratio,2,307.8258909706554,NA,307.8258909706554
ID06_03,smo2_dom,poly,1,88.98430460001332,NA,88.98430460001332
ID06_03,smo2_dom,poly,2,NA,NA,NA
ID06_03,smo2_ndom,raw,1,138.44680156726722,NA,86.1521268495145
ID06_03,smo2_ndom,raw,2,563.8746278401393,NA,135.78537324801624
ID06_03,smo2_ndom,mean,1,117.7912773811868,NA,117.7912773811868
ID06_03,smo2_ndom,mean,2,280.3264080439909,NA,280.3264080439909
ID06_03,smo2_ndom,slope,1,140.0022828663044,NA,140.0022828663044
ID06_03,smo2_ndom,slope,2,312.0963764137765,NA,312.0963764137765
ID06_03,smo2_ndom,ratio,1,244.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,244.9999
ID06_03,smo2_ndom,ratio,2,280.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,280.0001
ID06_03,smo2_ndom,Log-log,1,150.2,NA,150.2
ID06_03,smo2_ndom,Dmax,2,166.68468746319047,NA,166.68468746319047
ID06_03,smo2_ndom,ModDmax,2,286.27717366852835,NA,286.27717366852835
ID06_03,smo2_ndom,Log-log.ratio,1,207.3,NA,207.3
ID06_03,smo2_ndom,Dmax.ratio,2,248.9213246225564,NA,248.9213246225564
ID06_03,smo2_ndom,ModDmax.ratio,2,285.6885279975315,NA,285.6885279975315
ID06_03,smo2_ndom,poly,1,191.81905109959172,NA,191.81905109959172
ID06_03,smo2_ndom,poly,2,294.82703728156713,NA,294.82703728156713
ID06_03,smo2_avg,raw,1,600.7661589247159,NA,140.08938520788354
ID06_03,smo2_avg,raw,2,1757.5111591862862,NA,275.04296857173335
ID06_03,smo2_avg,mean,1,113.53614055735245,NA,113.53614055735245
ID06_03,smo2_avg,mean,2,233.92983859355053,NA,233.92983859355053
ID06_03,smo2_avg,slope,1,NA,NA,NA
ID06_03,smo2_avg,slope,2,NA,NA,NA
ID06_03,smo2_avg,ratio,1,166.4224858265787,NA,166.4224858265787
ID06_03,smo2_avg,ratio,2,273.64849348215586,NA,273.64849348215586
ID06_03,smo2_avg,Log-log,1,202.9,NA,202.9
ID06_03,smo2_avg,Dmax,2,230.71877713899212,NA,230.71877713899212
ID06_03,smo2_avg,ModDmax,2,276.62971892061256,NA,276.62971892061256
ID06_03,smo2_avg,Log-log.ratio,1,248.1,NA,248.1
ID06_03,smo2_avg,Dmax.ratio,2,258.4610608123897,NA,258.4610608123897
ID06_03,smo2_avg,ModDmax.ratio,2,303.103629726151,NA,303.103629726151
ID06_03,smo2_avg,poly,1,NA,NA,NA
ID06_03,smo2_avg,poly,2,NA,NA,NA
ID07_01,smo2_dom,raw,1,1056.4266455884904,NA,193.2497753186572
ID07_01,smo2_dom,raw,2,1610.9910287324722,NA,257.94895335212175
ID07_01,smo2_dom,mean,1,133.42807976849778,NA,133.42807976849778
ID07_01,smo2_dom,mean,2,240.63036227954876,NA,240.63036227954876
ID07_01,smo2_dom,slope,1,209.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,209.9999
ID07_01,smo2_dom,slope,2,280.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,280.0001
ID07_01,smo2_dom,ratio,1,169.04430210728827,NA,169.04430210728827
ID07_01,smo2_dom,ratio,2,349.9082158829196,NA,349.9082158829196
ID07_01,smo2_dom,Log-log,1,251.8,NA,251.8
ID07_01,smo2_dom,Dmax,2,269.5212165184341,NA,269.5212165184341
ID07_01,smo2_dom,ModDmax,2,314.68514678607943,NA,314.68514678607943
ID07_01,smo2_dom,Log-log.ratio,1,140.3,NA,140.3
ID07_01,smo2_dom,Dmax.ratio,2,266.8542398586137,NA,266.8542398586137
ID07_01,smo2_dom,ModDmax.ratio,2,282.55054844395636,NA,282.55054844395636
ID07_01,smo2_dom,poly,1,171.40596372868058,NA,171.40596372868058
ID07_01,smo2_dom,poly,2,327.068744240867,NA,327.068744240867
ID07_01,smo2_ndom,raw,1,844.9999734486769,NA,168.58333023567897
ID07_01,smo2_ndom,raw,2,1839.0331732706177,NA,284.5538702149054
ID07_01,smo2_ndom,mean,1,133.2943080339229,NA,133.2943080339229
ID07_01,smo2_ndom,mean,2,257.01605937718057,NA,257.01605937718057
ID07_01,smo2_ndom,slope,1,183.44705096065636,NA,183.44705096065636
ID07_01,smo2_ndom,slope,2,279.99763344122556,NA,279.99763344122556
ID07_01,smo2_ndom,ratio,1,197.16317109344322,NA,197.16317109344322
ID07_01,smo2_ndom,ratio,2,278.8790940160651,NA,278.8790940160651
ID07_01,smo2_ndom,Log-log,1,339.5,NA,339.5
ID07_01,smo2_ndom,Dmax,2,294.45158745310806,NA,294.45158745310806
ID07_01,smo2_ndom,ModDmax,2,363.49704361404764,NA,363.49704361404764
ID07_01,smo2_ndom,Log-log.ratio,1,253.8,NA,253.8
ID07_01,smo2_ndom,Dmax.ratio,2,247.3221908561003,NA,247.3221908561003
ID07_01,smo2_ndom,ModDmax.ratio,2,303.92550385195386,NA,303.92550385195386
ID07_01,smo2_ndom,poly,1,192.5123762446768,NA,192.5123762446768
ID07_01,smo2_ndom,poly,2,NA,NA,NA
ID07_01,smo2_avg,raw,1,872.0533409680086,NA,171.73955644626767
ID07_01,smo2_avg,raw,2,1681.7074977191937,NA,266.1992080672393
ID07_01,smo2_avg,mean,1,133.64495144626085,NA,133.64495144626085
ID07_01,smo2_avg,mean,2,242.28302312658144,NA,242.28302312658144
ID07_01,smo2_avg,slope,1,209.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,209.9999
ID07_01,smo2_avg,slope,2,280.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,280.0001
ID07_01,smo2_avg,ratio,1,188.98016077041095,NA,188.98016077041095
ID07_01,smo2_avg,ratio,2,299.69135270376603,NA,299.69135270376603
ID07_01,smo2_avg,Log-log,1,256.4,NA,256.4
ID07_01,smo2_avg,Dmax,2,279.3097568918738,NA,279.3097568918738
ID07_01,smo2_avg,ModDmax,2,320.6934258824545,NA,320.6934258824545
ID07_01,smo2_avg,Log-log.ratio,1,168.4,NA,168.4
ID07_01,smo2_avg,Dmax.ratio,2,263.1539640549147,NA,263.1539640549147
ID07_01,smo2_avg,ModDmax.ratio,2,285.5757481629716,NA,285.5757481629716
ID07_01,smo2_avg,poly,1,175.95581541672115,NA,175.95581541672115
ID07_01,smo2_avg,poly,2,340.3552802848133,NA,340.3552802848133
ID07_02,smo2_dom,raw,1,553.0000788659524,NA,134.51667586769446
ID07_02,smo2_dom,raw,2,1555.699829433787,NA,251.49831343394183
ID07_02,smo2_dom,mean,1,118.15394371382604,NA,118.15394371382604
ID07_02,smo2_dom,mean,2,220.0549433864679,NA,220.0549433864679
ID07_02,smo2_dom,slope,1,105.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,105.0001
ID07_02,smo2_dom,slope,2,314.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,314.9999
ID07_02,smo2_dom,ratio,1,167.69977161873118,NA,167.69977161873118
ID07_02,smo2_dom,ratio,2,244.99880377974816,NA,244.99880377974816
ID07_02,smo2_dom,Log-log,1,229.4,NA,229.4
ID07_02,smo2_dom,Dmax,2,232.1987781258239,NA,232.1987781258239
ID07_02,smo2_dom,ModDmax,2,284.8257313502559,NA,284.8257313502559
ID07_02,smo2_dom,Log-log.ratio,1,261.8,NA,261.8
ID07_02,smo2_dom,Dmax.ratio,2,182.90772952382514,NA,182.90772952382514
ID07_02,smo2_dom,ModDmax.ratio,2,277.1984922453028,NA,277.1984922453028
ID07_02,smo2_dom,poly,1,157.21465491104192,NA,157.21465491104192
ID07_02,smo2_dom,poly,2,297.80019966592226,NA,297.80019966592226
ID07_02,smo2_ndom,raw,1,1406.2062644826638,NA,234.05739752297742
ID07_02,smo2_ndom,raw,2,1927.9553039986163,NA,294.92811879983856
ID07_02,smo2_ndom,mean,1,139.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,139.9999
ID07_02,smo2_ndom,mean,2,314.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,314.9999
ID07_02,smo2_ndom,slope,1,142.20182427326984,NA,142.20182427326984
ID07_02,smo2_ndom,slope,2,310.99667416583264,NA,310.99667416583264
ID07_02,smo2_ndom,ratio,1,201.08847480184951,NA,201.08847480184951
ID07_02,smo2_ndom,ratio,2,263.2928274170409,NA,263.2928274170409
ID07_02,smo2_ndom,Log-log,1,191,NA,191
ID07_02,smo2_ndom,Dmax,2,166.07604517273475,NA,166.07604517273475
ID07_02,smo2_ndom,ModDmax,2,295.88457912325424,NA,295.88457912325424
ID07_02,smo2_ndom,Log-log.ratio,1,219.9,NA,219.9
ID07_02,smo2_ndom,Dmax.ratio,2,245.28127059543198,NA,245.28127059543198
ID07_02,smo2_ndom,ModDmax.ratio,2,285.96673798848525,NA,285.96673798848525
ID07_02,smo2_ndom,poly,1,252.24059319651616,NA,252.24059319651616
ID07_02,smo2_ndom,poly,2,NA,NA,NA
ID07_02,smo2_avg,raw,1,735.2699081018025,NA,155.78148927854363
ID07_02,smo2_avg,raw,2,1854.8712807512854,NA,286.4016494209833
ID07_02,smo2_avg,mean,1,115.22690125163783,NA,115.22690125163783
ID07_02,smo2_avg,mean,2,262.2157474518732,NA,262.2157474518732
ID07_02,smo2_avg,slope,1,NA,NA,NA
ID07_02,smo2_avg,slope,2,NA,NA,NA
ID07_02,smo2_avg,ratio,1,189.60500607038284,NA,189.60500607038284
ID07_02,smo2_avg,ratio,2,260.64048883314246,NA,260.64048883314246
ID07_02,smo2_avg,Log-log,1,279.6,NA,279.6
ID07_02,smo2_avg,Dmax,2,266.97290634570936,NA,266.97290634570936
ID07_02,smo2_avg,ModDmax,2,313.58253991356764,NA,313.58253991356764
ID07_02,smo2_avg,Log-log.ratio,1,182.7,NA,182.7
ID07_02,smo2_avg,Dmax.ratio,2,238.28484292429323,NA,238.28484292429323
ID07_02,smo2_avg,ModDmax.ratio,2,270.3053610911911,NA,270.3053610911911
ID07_02,smo2_avg,poly,1,178.87907465908629,NA,178.87907465908629
ID07_02,smo2_avg,poly,2,337.8979978464806,NA,337.8979978464806
ID07_03,smo2_dom,raw,1,556.3476601890973,NA,134.90722702206136
ID07_03,smo2_dom,raw,2,1735.4329660907829,NA,272.467179377258
ID07_03,smo2_dom,mean,1,119.75260597904838,NA,119.75260597904838
ID07_03,smo2_dom,mean,2,235.37008205548858,NA,235.37008205548858
ID07_03,smo2_dom,slope,1,105.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,105.0001
ID07_03,smo2_dom,slope,2,349.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,349.9999
ID07_03,smo2_dom,ratio,1,191.5678416356099,NA,191.5678416356099
ID07_03,smo2_dom,ratio,2,305.3183384629553,NA,305.3183384629553
ID07_03,smo2_dom,Log-log,1,250.3,NA,250.3
ID07_03,smo2_dom,Dmax,2,263.020711302874,NA,263.020711302874
ID07_03,smo2_dom,ModDmax,2,316.9309463058794,NA,316.9309463058794
ID07_03,smo2_dom,Log-log.ratio,1,163.2,NA,163.2
ID07_03,smo2_dom,Dmax.ratio,2,252.44082720275802,NA,252.44082720275802
ID07_03,smo2_dom,ModDmax.ratio,2,277.2529376049329,NA,277.2529376049329
ID07_03,smo2_dom,poly,1,173.47763940381265,NA,173.47763940381265
ID07_03,smo2_dom,poly,2,330.94960197087613,NA,330.94960197087613
ID07_03,smo2_ndom,raw,1,574.203586456439,NA,136.9904184199179
ID07_03,smo2_ndom,raw,2,2514.999951675394,NA,363.416661028796
ID07_03,smo2_ndom,mean,1,122.63858259690873,NA,122.63858259690873
ID07_03,smo2_ndom,mean,2,334.07627436786527,NA,334.07627436786527
ID07_03,smo2_ndom,slope,1,151.98042678421473,NA,151.98042678421473
ID07_03,smo2_ndom,slope,2,338.7310880959243,NA,338.7310880959243
ID07_03,smo2_ndom,ratio,1,158.3506131010096,NA,158.3506131010096
ID07_03,smo2_ndom,ratio,2,270.0019129866346,NA,270.0019129866346
ID07_03,smo2_ndom,Log-log,1,138.5,NA,138.5
ID07_03,smo2_ndom,Dmax,2,321.87201062800574,NA,321.87201062800574
ID07_03,smo2_ndom,ModDmax,2,314.9774383260427,NA,314.9774383260427
ID07_03,smo2_ndom,Log-log.ratio,1,240.2,NA,240.2
ID07_03,smo2_ndom,Dmax.ratio,2,258.6448537837187,NA,258.6448537837187
ID07_03,smo2_ndom,ModDmax.ratio,2,311.8922645485019,NA,311.8922645485019
ID07_03,smo2_ndom,poly,1,234.23078663960973,NA,234.23078663960973
ID07_03,smo2_ndom,poly,2,NA,NA,NA
ID07_03,smo2_avg,raw,1,540.2757107942048,NA,133.0321662593239
ID07_03,smo2_avg,raw,2,1859.5471740154994,NA,286.9471703018082
ID07_03,smo2_avg,mean,1,114.81184494581085,NA,114.81184494581085
ID07_03,smo2_avg,mean,2,300.8324872608889,NA,300.8324872608889
ID07_03,smo2_avg,slope,1,214.19059295567527,NA,214.19059295567527
ID07_03,smo2_avg,slope,2,347.32051250697714,NA,347.32051250697714
ID07_03,smo2_avg,ratio,1,162.35178505589917,NA,162.35178505589917
ID07_03,smo2_avg,ratio,2,272.0368582739084,NA,272.0368582739084
ID07_03,smo2_avg,Log-log,1,323.8,NA,323.8
ID07_03,smo2_avg,Dmax,2,295.66285116986995,NA,295.66285116986995
ID07_03,smo2_avg,ModDmax,2,354.1449564248993,NA,354.1449564248993
ID07_03,smo2_avg,Log-log.ratio,1,226.2,NA,226.2
ID07_03,smo2_avg,Dmax.ratio,2,257.0613880190448,NA,257.0613880190448
ID07_03,smo2_avg,ModDmax.ratio,2,305.6484038419193,NA,305.6484038419193
ID07_03,smo2_avg,poly,1,195.40393467556714,NA,195.40393467556714
ID07_03,smo2_avg,poly,2,364.63358821837977,NA,364.63358821837977
ID08_01,smo2_dom,raw,1,80.95,NA,102.1425
ID08_01,smo2_dom,raw,2,870.3607619611406,NA,220.5541142941711
ID08_01,smo2_dom,mean,1,NA,NA,NA
ID08_01,smo2_dom,mean,2,NA,NA,NA
ID08_01,smo2_dom,slope,1,167.76309769669822,NaNs produced,167.76309769669822
ID08_01,smo2_dom,slope,2,230.92056536334655,NaNs produced,230.92056536334655
ID08_01,smo2_dom,ratio,1,NA,NA,NA
ID08_01,smo2_dom,ratio,2,NA,NA,NA
ID08_01,smo2_dom,Log-log,1,178.5,NA,178.5
ID08_01,smo2_dom,Dmax,2,176.58811351487904,NA,176.58811351487904
ID08_01,smo2_dom,ModDmax,2,272.19154587520455,NA,272.19154587520455
ID08_01,smo2_dom,Log-log.ratio,1,182,NA,182
ID08_01,smo2_dom,Dmax.ratio,2,187.52267362566622,NA,187.52267362566622
ID08_01,smo2_dom,ModDmax.ratio,2,281.89819375716087,NA,281.89819375716087
ID08_01,smo2_dom,poly,1,140.67378179006656,NA,140.67378179006656
ID08_01,smo2_dom,poly,2,245.43777396971177,NA,245.43777396971177
ID08_01,smo2_ndom,raw,1,602.9223629133515,NA,180.43835443700272
ID08_01,smo2_ndom,raw,2,1302.9998385775875,NA,285.4499757866381
ID08_01,smo2_ndom,mean,1,150.99943183332726,NaNs produced,150.99943183332726
ID08_01,smo2_ndom,mean,2,249.004501310153,NaNs produced,249.004501310153
ID08_01,smo2_ndom,slope,1,NA,NA,NA
ID08_01,smo2_ndom,slope,2,NA,NA,NA
ID08_01,smo2_ndom,ratio,1,179.9999,NaNs produced,179.9999
ID08_01,smo2_ndom,ratio,2,269.9999,NaNs produced,269.9999
ID08_01,smo2_ndom,Log-log,1,248.1,NA,248.1
ID08_01,smo2_ndom,Dmax,2,256.7769066159995,NA,256.7769066159995
ID08_01,smo2_ndom,ModDmax,2,283.37680928556466,NA,283.37680928556466
ID08_01,smo2_ndom,Log-log.ratio,1,170.7,NA,170.7
ID08_01,smo2_ndom,Dmax.ratio,2,189.74543937227952,NA,189.74543937227952
ID08_01,smo2_ndom,ModDmax.ratio,2,203.59638764531866,NA,203.59638764531866
ID08_01,smo2_ndom,poly,1,193.9777381341344,NA,193.9777381341344
ID08_01,smo2_ndom,poly,2,NA,NA,NA
ID08_01,smo2_avg,raw,1,80.95000000000002,NA,102.1425
ID08_01,smo2_avg,raw,2,610.6576710583413,NA,181.59865065875118
ID08_01,smo2_avg,mean,1,166.33179151380511,NaNs produced,166.33179151380511
ID08_01,smo2_avg,mean,2,260.45887509439694,NaNs produced,260.45887509439694
ID08_01,smo2_avg,slope,1,NA,NA,NA
ID08_01,smo2_avg,slope,2,NA,NA,NA
ID08_01,smo2_avg,ratio,1,135.0001,NaNs produced,135.0001
ID08_01,smo2_avg,ratio,2,225.0001,NaNs produced,225.0001
ID08_01,smo2_avg,Log-log,1,275.6,NA,275.6
ID08_01,smo2_avg,Dmax,2,268.23483687236035,NA,268.23483687236035
ID08_01,smo2_avg,ModDmax,2,295.97054236138666,NA,295.97054236138666
ID08_01,smo2_avg,Log-log.ratio,1,175.6,NA,175.6
ID08_01,smo2_avg,Dmax.ratio,2,187.89662718002722,NA,187.89662718002722
ID08_01,smo2_avg,ModDmax.ratio,2,283.65183291895386,NA,283.65183291895386
ID08_01,smo2_avg,poly,1,94.94841229271967,NA,94.94841229271967
ID08_01,smo2_avg,poly,2,226.0376106099947,NA,226.0376106099947
ID08_02,smo2_dom,raw,1,88.97847306107255,NA,103.34677095916088
ID08_02,smo2_dom,raw,2,905.9634377145867,NA,225.894515657188
ID08_02,smo2_dom,mean,1,179.9999,NaNs produced,179.9999
ID08_02,smo2_dom,mean,2,269.9999,NaNs produced,269.9999
ID08_02,smo2_dom,slope,1,NA,NA,NA
ID08_02,smo2_dom,slope,2,NA,NA,NA
ID08_02,smo2_dom,ratio,1,NA,NA,NA
ID08_02,smo2_dom,ratio,2,NA,NA,NA
ID08_02,smo2_dom,Log-log,1,196.1,NA,196.1
ID08_02,smo2_dom,Dmax,2,182.25487979292132,NA,182.25487979292132
ID08_02,smo2_dom,ModDmax,2,275.8910301733071,NA,275.8910301733071
ID08_02,smo2_dom,Log-log.ratio,1,201.6,NA,201.6
ID08_02,smo2_dom,Dmax.ratio,2,193.23050299056302,NA,193.23050299056302
ID08_02,smo2_dom,ModDmax.ratio,2,286.7977944575521,NA,286.7977944575521
ID08_02,smo2_dom,poly,1,135.7043080296302,NA,135.7043080296302
ID08_02,smo2_dom,poly,2,249.00428504666388,NA,249.00428504666388
ID08_02,smo2_ndom,raw,1,412.51014536967807,NA,151.87652180545172
ID08_02,smo2_ndom,raw,2,498.3918156601752,NA,164.7587723490263
ID08_02,smo2_ndom,mean,1,NA,NA,NA
ID08_02,smo2_ndom,mean,2,NA,NA,NA
ID08_02,smo2_ndom,slope,1,NA,NA,NA
ID08_02,smo2_ndom,slope,2,NA,NA,NA
ID08_02,smo2_ndom,ratio,1,NA,NA,NA
ID08_02,smo2_ndom,ratio,2,NA,NA,NA
ID08_02,smo2_ndom,Log-log,1,285.4,NA,285.4
ID08_02,smo2_ndom,Dmax,2,267.81897639991746,NA,267.81897639991746
ID08_02,smo2_ndom,ModDmax,2,302.65737453347276,NA,302.65737453347276
ID08_02,smo2_ndom,Log-log.ratio,1,201.5,NA,201.5
ID08_02,smo2_ndom,Dmax.ratio,2,196.47178327362363,NA,196.47178327362363
ID08_02,smo2_ndom,ModDmax.ratio,2,292.96908627842714,NA,292.96908627842714
ID08_02,smo2_ndom,poly,1,226.32014014776342,NA,226.32014014776342
ID08_02,smo2_ndom,poly,2,NA,NA,NA
